rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
16,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,5831,2026-03-23T00:05:19Z,0,5831,HEAD
17,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,5752,2026-03-23T06:10:52Z,0,5752,HEAD
18,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,5440,2026-03-23T01:31:59Z,0,5440,HEAD
19,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,4845,2026-03-23T02:59:08Z,0,4845,HEAD
20,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,4839,2026-03-23T02:50:10Z,0,4839,HEAD
21,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4746,2026-03-22T22:37:19Z,0,4746,HEAD
22,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,4692,2026-03-23T06:51:29Z,0,4692,HEAD
23,21st-dev/magic-mcp,github,https://github.com/21st-dev/magic-mcp,4534,2026-03-23T04:24:35Z,0,4534,HEAD
24,u14app/deep-research,github,https://github.com/u14app/deep-research,4527,2026-03-23T06:27:16Z,0,4527,HEAD
25,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4081,2026-03-23T04:07:06Z,0,4081,HEAD
26,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4073,2026-03-23T00:11:10Z,0,4073,HEAD
27,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4054,2026-03-23T06:37:09Z,0,4054,HEAD
28,leerob/directories,github,https://github.com/leerob/directories,3919,2026-03-23T04:33:50Z,0,3919,HEAD
29,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,3871,2026-03-23T04:51:09Z,0,3871,HEAD
30,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3666,2026-03-23T06:16:53Z,0,3666,HEAD
31,opensumi/core,github,https://github.com/opensumi/core,3615,2026-03-23T02:38:58Z,0,3615,HEAD
32,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3561,2026-03-23T02:19:56Z,0,3561,HEAD
33,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,3544,2026-03-23T06:19:00Z,0,3544,HEAD
34,laravel/boost,github,https://github.com/laravel/boost,3347,2026-03-22T13:39:57Z,0,3347,HEAD
35,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3199,2026-03-22T13:44:16Z,0,3199,HEAD
36,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,3080,2026-03-22T22:51:47Z,0,3080,HEAD
37,punkpeye/fastmcp,github,https://github.com/punkpeye/fastmcp,3009,2026-03-23T00:08:17Z,0,3009,HEAD
38,steipete/Peekaboo,github,https://github.com/steipete/Peekaboo,2924,2026-03-23T06:35:50Z,0,2924,HEAD
39,Jpisnice/shadcn-ui-mcp-server,github,https://github.com/Jpisnice/shadcn-ui-mcp-server,2727,2026-03-23T05:55:30Z,0,2727,HEAD
40,grafana/mcp-grafana,github,https://github.com/grafana/mcp-grafana,2618,2026-03-22T18:15:11Z,0,2618,HEAD
41,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,2559,2026-03-23T06:52:14Z,0,2559,HEAD
42,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,2545,2026-03-23T06:31:22Z,0,2545,HEAD
43,blazickjp/arxiv-mcp-server,github,https://github.com/blazickjp/arxiv-mcp-server,2414,2026-03-23T06:55:46Z,0,2414,HEAD
44,bytebase/dbhub,github,https://github.com/bytebase/dbhub,2383,2026-03-23T06:47:44Z,0,2383,HEAD
45,brightdata/brightdata-mcp,github,https://github.com/brightdata/brightdata-mcp,2226,2026-03-22T12:17:35Z,0,2226,HEAD
46,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,2116,2026-03-23T04:47:17Z,0,2116,HEAD
47,jamubc/gemini-mcp-tool,github,https://github.com/jamubc/gemini-mcp-tool,2091,2026-03-22T13:18:46Z,0,2091,HEAD
48,AmoyLab/Unla,github,https://github.com/AmoyLab/Unla,2069,2026-03-23T06:27:12Z,0,2069,HEAD
49,cyberagiinc/DevDocs,github,https://github.com/cyberagiinc/DevDocs,2042,2026-03-23T03:43:27Z,0,2042,HEAD
50,perplexityai/modelcontextprotocol,github,https://github.com/perplexityai/modelcontextprotocol,2037,2026-03-22T23:08:00Z,0,2037,HEAD
