rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
1,microsoft/playwright-mcp,github,https://github.com/microsoft/playwright-mcp,33296,2026-06-01T11:21:38Z,0,33296,HEAD
2,github/github-mcp-server,github,https://github.com/github/github-mcp-server,30334,2026-06-01T11:05:25Z,0,30334,HEAD
3,PrefectHQ/fastmcp,github,https://github.com/PrefectHQ/fastmcp,25420,2026-06-01T10:44:41Z,0,25420,HEAD
4,activepieces/activepieces,github,https://github.com/activepieces/activepieces,22501,2026-06-01T11:14:00Z,0,22501,HEAD
5,googleapis/mcp-toolbox,github,https://github.com/googleapis/mcp-toolbox,15417,2026-06-01T10:51:19Z,0,15417,HEAD
6,GLips/Figma-Context-MCP,github,https://github.com/GLips/Figma-Context-MCP,14940,2026-06-01T10:09:26Z,0,14940,HEAD
7,hangwin/mcp-chrome,github,https://github.com/hangwin/mcp-chrome,11782,2026-06-01T11:15:12Z,0,11782,HEAD
8,BeehiveInnovations/pal-mcp-server,github,https://github.com/BeehiveInnovations/pal-mcp-server,11573,2026-06-01T08:43:45Z,0,11573,HEAD
9,awslabs/mcp,github,https://github.com/awslabs/mcp,9170,2026-06-01T08:30:39Z,0,9170,HEAD
10,LaurieWired/GhidraMCP,github,https://github.com/LaurieWired/GhidraMCP,9077,2026-06-01T09:36:36Z,0,9077,HEAD
11,0x4m4/hexstrike-ai,github,https://github.com/0x4m4/hexstrike-ai,9036,2026-06-01T11:17:16Z,0,9036,HEAD
12,kreuzberg-dev/kreuzberg,github,https://github.com/kreuzberg-dev/kreuzberg,8423,2026-06-01T07:23:16Z,0,8423,HEAD
13,idosal/git-mcp,github,https://github.com/idosal/git-mcp,8120,2026-06-01T00:46:30Z,0,8120,HEAD
14,webiny/webiny-js,github,https://github.com/webiny/webiny-js,7983,2026-06-01T09:33:13Z,0,7983,HEAD
15,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,6592,2026-06-01T09:34:18Z,0,6592,HEAD
16,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,6452,2026-06-01T11:03:56Z,0,6452,HEAD
17,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,6095,2026-06-01T07:53:42Z,0,6095,HEAD
18,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,5825,2026-06-01T07:11:50Z,0,5825,HEAD
19,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,5818,2026-06-01T10:59:21Z,0,5818,HEAD
20,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,5801,2026-06-01T10:55:52Z,0,5801,HEAD
21,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,5711,2026-05-31T14:30:20Z,0,5711,HEAD
22,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,5705,2026-06-01T07:16:44Z,0,5705,HEAD
23,epiral/bb-browser,github,https://github.com/epiral/bb-browser,5628,2026-06-01T09:18:23Z,0,5628,HEAD
24,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5312,2026-06-01T08:59:03Z,0,5312,HEAD
25,21st-dev/magic-mcp,github,https://github.com/21st-dev/magic-mcp,4963,2026-06-01T06:38:19Z,0,4963,HEAD
26,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4792,2026-06-01T07:16:46Z,0,4792,HEAD
27,u14app/deep-research,github,https://github.com/u14app/deep-research,4594,2026-06-01T02:41:37Z,0,4594,HEAD
28,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,4587,2026-06-01T11:08:26Z,0,4587,HEAD
29,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4511,2026-06-01T08:47:05Z,0,4511,HEAD
30,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4374,2026-06-01T07:41:45Z,0,4374,HEAD
31,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4213,2026-06-01T07:38:46Z,0,4213,HEAD
32,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4120,2026-06-01T07:07:23Z,0,4120,HEAD
33,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,4042,2026-06-01T10:14:55Z,0,4042,HEAD
34,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,3958,2026-06-01T09:00:10Z,0,3958,HEAD
35,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,3885,2026-06-01T04:48:13Z,0,3885,HEAD
36,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,3820,2026-06-01T07:27:48Z,0,3820,HEAD
37,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3806,2026-05-31T20:44:27Z,0,3806,HEAD
38,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3786,2026-06-01T07:01:32Z,0,3786,HEAD
39,opensumi/core,github,https://github.com/opensumi/core,3632,2026-06-01T09:12:44Z,0,3632,HEAD
40,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,3545,2026-06-01T09:31:12Z,0,3545,HEAD
41,laravel/boost,github,https://github.com/laravel/boost,3492,2026-06-01T10:21:50Z,0,3492,HEAD
42,chopratejas/headroom,github,https://github.com/chopratejas/headroom,3462,2026-06-01T11:21:28Z,0,3462,HEAD
43,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3364,2026-06-01T06:41:16Z,0,3364,HEAD
44,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,3187,2026-06-01T10:33:59Z,0,3187,HEAD
45,punkpeye/fastmcp,github,https://github.com/punkpeye/fastmcp,3160,2026-06-01T10:52:18Z,0,3160,HEAD
46,grafana/mcp-grafana,github,https://github.com/grafana/mcp-grafana,3082,2026-06-01T10:21:19Z,0,3082,HEAD
47,Manavarya09/design-extract,github,https://github.com/Manavarya09/design-extract,3000,2026-06-01T10:21:53Z,0,3000,HEAD
48,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,2950,2026-06-01T11:14:03Z,0,2950,HEAD
49,bytebase/dbhub,github,https://github.com/bytebase/dbhub,2867,2026-06-01T09:31:02Z,0,2867,HEAD
50,DeusData/codebase-memory-mcp,github,https://github.com/DeusData/codebase-memory-mcp,2855,2026-06-01T09:33:27Z,0,2855,HEAD
