rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
41,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3922,2026-07-06T00:58:54Z,0,3922,HEAD
42,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,3877,2026-07-06T09:39:17Z,0,3877,HEAD
43,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,3840,2026-07-06T09:35:07Z,0,3840,HEAD
44,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3788,2026-07-06T01:29:00Z,0,3788,HEAD
45,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,3707,2026-07-06T09:13:06Z,0,3707,HEAD
46,opensumi/core,github,https://github.com/opensumi/core,3639,2026-07-04T14:33:31Z,0,3639,HEAD
47,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,3565,2026-07-06T09:58:54Z,0,3565,HEAD
48,laravel/boost,github,https://github.com/laravel/boost,3524,2026-07-04T23:05:41Z,0,3524,HEAD
49,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,3406,2026-07-06T09:53:11Z,0,3406,HEAD
50,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3394,2026-07-05T20:10:55Z,0,3394,HEAD
