rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
16,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,6377,2026-05-25T08:52:25Z,0,6377,HEAD
17,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,6069,2026-05-25T05:10:01Z,0,6069,HEAD
18,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,5733,2026-05-25T02:41:07Z,0,5733,HEAD
19,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,5719,2026-05-25T08:50:06Z,0,5719,HEAD
20,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,5694,2026-05-25T09:25:44Z,0,5694,HEAD
21,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,5691,2026-05-25T09:48:32Z,0,5691,HEAD
22,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,5684,2026-05-25T08:31:33Z,0,5684,HEAD
23,epiral/bb-browser,github,https://github.com/epiral/bb-browser,5457,2026-05-25T08:18:17Z,0,5457,HEAD
24,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5258,2026-05-25T06:39:10Z,0,5258,HEAD
25,21st-dev/magic-mcp,github,https://github.com/21st-dev/magic-mcp,4921,2026-05-25T09:28:31Z,0,4921,HEAD
26,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4783,2026-05-25T07:52:30Z,0,4783,HEAD
27,u14app/deep-research,github,https://github.com/u14app/deep-research,4587,2026-05-24T10:20:22Z,0,4587,HEAD
28,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,4489,2026-05-25T09:34:54Z,0,4489,HEAD
29,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4476,2026-05-25T05:39:41Z,0,4476,HEAD
30,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4359,2026-05-24T19:21:57Z,0,4359,HEAD
31,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4198,2026-05-24T17:55:30Z,0,4198,HEAD
32,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4097,2026-05-25T08:35:34Z,0,4097,HEAD
33,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,3864,2026-05-25T04:07:27Z,0,3864,HEAD
34,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,3823,2026-05-25T09:29:11Z,0,3823,HEAD
35,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3783,2026-05-23T14:48:44Z,0,3783,HEAD
36,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3777,2026-05-25T04:49:24Z,0,3777,HEAD
37,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,3774,2026-05-24T16:45:56Z,0,3774,HEAD
38,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,3746,2026-05-25T07:42:46Z,0,3746,HEAD
39,opensumi/core,github,https://github.com/opensumi/core,3630,2026-05-20T16:21:22Z,0,3630,HEAD
40,laravel/boost,github,https://github.com/laravel/boost,3484,2026-05-25T09:28:43Z,0,3484,HEAD
41,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,3399,2026-05-25T09:40:38Z,0,3399,HEAD
42,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3353,2026-05-25T06:26:35Z,0,3353,HEAD
43,punkpeye/fastmcp,github,https://github.com/punkpeye/fastmcp,3143,2026-05-25T06:54:44Z,0,3143,HEAD
44,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,3097,2026-05-25T09:11:48Z,0,3097,HEAD
45,grafana/mcp-grafana,github,https://github.com/grafana/mcp-grafana,3044,2026-05-24T11:39:28Z,0,3044,HEAD
46,Manavarya09/design-extract,github,https://github.com/Manavarya09/design-extract,2912,2026-05-25T08:56:07Z,0,2912,HEAD
47,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,2857,2026-05-25T07:55:48Z,0,2857,HEAD
48,bytebase/dbhub,github,https://github.com/bytebase/dbhub,2830,2026-05-25T09:22:33Z,0,2830,HEAD
49,Jpisnice/shadcn-ui-mcp-server,github,https://github.com/Jpisnice/shadcn-ui-mcp-server,2771,2026-05-25T09:41:28Z,0,2771,HEAD
50,blazickjp/arxiv-mcp-server,github,https://github.com/blazickjp/arxiv-mcp-server,2769,2026-05-25T06:18:42Z,0,2769,HEAD
