rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
1,headroomlabs-ai/headroom,github,https://github.com/headroomlabs-ai/headroom,67319,2026-08-24T06:38:55Z,0,67319,HEAD
2,DeusData/codebase-memory-mcp,github,https://github.com/DeusData/codebase-memory-mcp,40224,2026-08-24T06:40:52Z,0,40224,HEAD
3,microsoft/playwright-mcp,github,https://github.com/microsoft/playwright-mcp,36409,2026-08-24T05:56:51Z,0,36409,HEAD
4,github/github-mcp-server,github,https://github.com/github/github-mcp-server,32461,2026-08-24T06:20:25Z,0,32461,HEAD
5,PrefectHQ/fastmcp,github,https://github.com/PrefectHQ/fastmcp,27350,2026-08-24T06:09:28Z,0,27350,HEAD
6,activepieces/activepieces,github,https://github.com/activepieces/activepieces,24010,2026-08-24T06:29:06Z,0,24010,HEAD
7,t8y2/dbx,github,https://github.com/t8y2/dbx,16358,2026-08-24T06:39:15Z,0,16358,HEAD
8,googleapis/mcp-toolbox,github,https://github.com/googleapis/mcp-toolbox,16245,2026-08-24T06:22:17Z,0,16245,HEAD
9,MODSetter/SurfSense,github,https://github.com/MODSetter/SurfSense,15999,2026-08-24T04:33:07Z,0,15999,HEAD
10,GLips/Figma-Context-MCP,github,https://github.com/GLips/Figma-Context-MCP,15706,2026-08-24T04:20:57Z,0,15706,HEAD
11,hangwin/mcp-chrome,github,https://github.com/hangwin/mcp-chrome,12340,2026-08-24T02:30:51Z,0,12340,HEAD
12,BeehiveInnovations/pal-mcp-server,github,https://github.com/BeehiveInnovations/pal-mcp-server,11727,2026-08-24T03:23:29Z,0,11727,HEAD
13,0x4m4/hexstrike-ai,github,https://github.com/0x4m4/hexstrike-ai,11322,2026-08-24T06:39:47Z,0,11322,HEAD
14,LaurieWired/GhidraMCP,github,https://github.com/LaurieWired/GhidraMCP,9851,2026-08-24T04:11:42Z,0,9851,HEAD
15,awslabs/mcp,github,https://github.com/awslabs/mcp,9633,2026-08-24T02:24:18Z,0,9633,HEAD
16,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,9387,2026-08-24T05:30:41Z,0,9387,HEAD
17,xberg-io/xberg,github,https://github.com/xberg-io/xberg,9199,2026-08-24T06:25:46Z,0,9199,HEAD
18,idosal/git-mcp,github,https://github.com/idosal/git-mcp,8342,2026-08-24T02:29:34Z,0,8342,HEAD
19,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,8163,2026-08-24T06:00:38Z,0,8163,HEAD
20,webiny/webiny-js,github,https://github.com/webiny/webiny-js,8032,2026-08-22T04:47:06Z,0,8032,HEAD
21,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,7307,2026-08-24T02:27:36Z,0,7307,HEAD
22,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,7012,2026-08-24T03:02:46Z,0,7012,HEAD
23,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,6808,2026-08-24T02:25:31Z,0,6808,HEAD
24,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,6275,2026-08-24T06:37:45Z,0,6275,HEAD
25,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,6188,2026-08-23T17:28:22Z,0,6188,HEAD
26,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,6139,2026-08-24T04:48:12Z,0,6139,HEAD
27,epiral/bb-browser,github,https://github.com/epiral/bb-browser,6114,2026-08-24T06:06:54Z,0,6114,HEAD
28,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,6043,2026-08-23T14:39:15Z,0,6043,HEAD
29,jacob-bd/gemini-notebook-mcp-cli,github,https://github.com/jacob-bd/gemini-notebook-mcp-cli,5926,2026-08-24T06:25:53Z,0,5926,HEAD
30,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5793,2026-08-24T04:22:27Z,0,5793,HEAD
31,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5787,2026-08-23T16:06:52Z,0,5787,HEAD
32,Q00/ouroboros,github,https://github.com/Q00/ouroboros,5638,2026-08-24T06:37:09Z,0,5638,HEAD
33,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,5339,2026-08-24T05:43:13Z,0,5339,HEAD
34,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,5035,2026-08-24T00:47:25Z,0,5035,HEAD
35,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4917,2026-08-23T22:43:53Z,0,4917,HEAD
36,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4883,2026-08-21T05:39:36Z,0,4883,HEAD
