rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
28,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,5580,2026-07-20T07:50:30Z,0,5580,HEAD
29,jacob-bd/notebooklm-mcp-cli,github,https://github.com/jacob-bd/notebooklm-mcp-cli,5514,2026-07-20T01:57:09Z,0,5514,HEAD
30,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5503,2026-07-19T16:23:54Z,0,5503,HEAD
31,21st-dev/magic-mcp,github,https://github.com/21st-dev/magic-mcp,5473,2026-07-20T06:28:15Z,0,5473,HEAD
32,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,4887,2026-07-20T07:59:40Z,0,4887,HEAD
33,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4819,2026-07-20T02:20:40Z,0,4819,HEAD
34,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,4807,2026-07-20T08:36:22Z,0,4807,HEAD
35,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4746,2026-07-20T01:23:31Z,0,4746,HEAD
36,u14app/deep-research,github,https://github.com/u14app/deep-research,4637,2026-07-18T19:04:35Z,0,4637,HEAD
37,prest/prest,github,https://github.com/prest/prest,4598,2026-07-19T09:25:54Z,0,4598,HEAD
38,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4539,2026-07-19T11:43:09Z,0,4539,HEAD
39,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4271,2026-07-19T16:54:31Z,0,4271,HEAD
40,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4246,2026-07-20T08:26:27Z,0,4246,HEAD
41,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4106,2026-07-20T03:33:51Z,0,4106,HEAD
42,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,4042,2026-07-20T01:42:40Z,0,4042,HEAD
43,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4042,2026-07-20T02:11:17Z,0,4042,HEAD
44,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3963,2026-07-20T07:56:28Z,0,3963,HEAD
45,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,3961,2026-07-20T07:37:05Z,0,3961,HEAD
46,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,3954,2026-07-20T08:13:41Z,0,3954,HEAD
47,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3790,2026-07-20T07:50:38Z,0,3790,HEAD
48,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,3759,2026-07-20T08:00:51Z,0,3759,HEAD
49,opensumi/core,github,https://github.com/opensumi/core,3644,2026-07-19T06:56:12Z,0,3644,HEAD
50,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,3588,2026-07-20T08:05:09Z,0,3588,HEAD
