rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
1,headroomlabs-ai/headroom,github,https://github.com/headroomlabs-ai/headroom,65697,2026-08-10T07:15:50Z,0,65697,HEAD
2,DeusData/codebase-memory-mcp,github,https://github.com/DeusData/codebase-memory-mcp,38335,2026-08-10T07:17:11Z,0,38335,HEAD
3,microsoft/playwright-mcp,github,https://github.com/microsoft/playwright-mcp,35952,2026-08-10T06:24:33Z,0,35952,HEAD
4,github/github-mcp-server,github,https://github.com/github/github-mcp-server,32105,2026-08-10T06:41:31Z,0,32105,HEAD
5,PrefectHQ/fastmcp,github,https://github.com/PrefectHQ/fastmcp,27144,2026-08-10T07:02:25Z,0,27144,HEAD
6,activepieces/activepieces,github,https://github.com/activepieces/activepieces,23688,2026-08-10T06:52:01Z,0,23688,HEAD
7,googleapis/mcp-toolbox,github,https://github.com/googleapis/mcp-toolbox,16141,2026-08-10T07:07:30Z,0,16141,HEAD
8,MODSetter/SurfSense,github,https://github.com/MODSetter/SurfSense,15862,2026-08-10T06:42:17Z,0,15862,HEAD
9,GLips/Figma-Context-MCP,github,https://github.com/GLips/Figma-Context-MCP,15622,2026-08-10T01:03:36Z,0,15622,HEAD
10,t8y2/dbx,github,https://github.com/t8y2/dbx,13892,2026-08-10T07:13:24Z,0,13892,HEAD
11,hangwin/mcp-chrome,github,https://github.com/hangwin/mcp-chrome,12280,2026-08-10T06:52:23Z,0,12280,HEAD
12,BeehiveInnovations/pal-mcp-server,github,https://github.com/BeehiveInnovations/pal-mcp-server,11718,2026-08-10T06:03:18Z,0,11718,HEAD
13,0x4m4/hexstrike-ai,github,https://github.com/0x4m4/hexstrike-ai,10909,2026-08-10T07:15:06Z,0,10909,HEAD
14,LaurieWired/GhidraMCP,github,https://github.com/LaurieWired/GhidraMCP,9754,2026-08-10T06:09:04Z,0,9754,HEAD
15,awslabs/mcp,github,https://github.com/awslabs/mcp,9578,2026-08-10T05:19:40Z,0,9578,HEAD
16,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,9286,2026-08-10T06:27:36Z,0,9286,HEAD
17,xberg-io/xberg,github,https://github.com/xberg-io/xberg,8939,2026-08-10T06:07:35Z,0,8939,HEAD
18,idosal/git-mcp,github,https://github.com/idosal/git-mcp,8320,2026-08-10T01:28:41Z,0,8320,HEAD
19,webiny/webiny-js,github,https://github.com/webiny/webiny-js,8027,2026-08-09T16:49:08Z,0,8027,HEAD
20,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,8000,2026-08-10T06:58:43Z,0,8000,HEAD
