rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
24,21st-dev/magic-mcp,github,https://github.com/21st-dev/magic-mcp,4829,2026-05-04T06:10:37Z,0,4829,HEAD
25,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4763,2026-05-04T05:29:13Z,0,4763,HEAD
26,u14app/deep-research,github,https://github.com/u14app/deep-research,4577,2026-05-04T08:04:49Z,0,4577,HEAD
27,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4375,2026-05-04T08:18:56Z,0,4375,HEAD
28,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4290,2026-05-04T07:52:41Z,0,4290,HEAD
29,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4156,2026-05-04T06:13:09Z,0,4156,HEAD
30,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4031,2026-05-04T08:22:14Z,0,4031,HEAD
31,leerob/directories,github,https://github.com/leerob/directories,3927,2026-05-02T13:49:11Z,0,3927,HEAD
32,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3784,2026-05-04T04:05:35Z,0,3784,HEAD
33,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,3780,2026-05-03T14:10:58Z,0,3780,HEAD
34,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3687,2026-05-04T03:56:59Z,0,3687,HEAD
35,opensumi/core,github,https://github.com/opensumi/core,3628,2026-05-02T08:56:35Z,0,3628,HEAD
36,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,3568,2026-05-04T07:12:03Z,0,3568,HEAD
37,laravel/boost,github,https://github.com/laravel/boost,3445,2026-05-04T06:57:37Z,0,3445,HEAD
38,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,3401,2026-05-04T08:17:45Z,0,3401,HEAD
39,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3310,2026-05-04T04:31:18Z,0,3310,HEAD
40,steipete/Peekaboo,github,https://github.com/steipete/Peekaboo,3240,2026-05-04T08:10:00Z,0,3240,HEAD
41,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,3148,2026-05-04T07:42:53Z,0,3148,HEAD
42,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,3140,2026-05-04T07:56:06Z,0,3140,HEAD
43,punkpeye/fastmcp,github,https://github.com/punkpeye/fastmcp,3094,2026-05-04T04:27:10Z,0,3094,HEAD
44,grafana/mcp-grafana,github,https://github.com/grafana/mcp-grafana,2956,2026-05-04T07:50:54Z,0,2956,HEAD
45,Jpisnice/shadcn-ui-mcp-server,github,https://github.com/Jpisnice/shadcn-ui-mcp-server,2759,2026-05-04T06:34:29Z,0,2759,HEAD
46,bytebase/dbhub,github,https://github.com/bytebase/dbhub,2683,2026-05-03T23:10:49Z,0,2683,HEAD
47,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,2679,2026-05-04T07:49:09Z,0,2679,HEAD
48,blazickjp/arxiv-mcp-server,github,https://github.com/blazickjp/arxiv-mcp-server,2650,2026-05-04T05:43:26Z,0,2650,HEAD
49,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,2585,2026-05-04T06:19:22Z,0,2585,HEAD
50,brightdata/brightdata-mcp,github,https://github.com/brightdata/brightdata-mcp,2339,2026-05-04T07:01:26Z,0,2339,HEAD
