rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
21,idosal/git-mcp,github,https://github.com/idosal/git-mcp,8385,2026-09-14T03:10:27Z,0,8385,HEAD
22,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,8305,2026-09-14T07:49:33Z,0,8305,HEAD
23,webiny/webiny-js,github,https://github.com/webiny/webiny-js,8036,2026-09-14T11:31:34Z,0,8036,HEAD
24,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,7451,2026-09-14T11:25:17Z,0,7451,HEAD
25,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,7083,2026-09-14T11:11:28Z,0,7083,HEAD
26,apify/apify-mcp-server,github,https://github.com/apify/apify-mcp-server,7058,2026-09-14T11:27:45Z,0,7058,HEAD
27,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,6999,2026-09-14T11:18:47Z,0,6999,HEAD
28,Gentleman-Programming/gentle-ai,github,https://github.com/Gentleman-Programming/gentle-ai,6755,2026-09-14T10:46:52Z,0,6755,HEAD
29,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,6580,2026-09-14T11:29:36Z,0,6580,HEAD
30,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,6381,2026-09-14T11:02:51Z,0,6381,HEAD
31,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,6267,2026-09-14T11:29:55Z,0,6267,HEAD
32,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,6205,2026-09-14T11:22:32Z,0,6205,HEAD
33,epiral/bb-browser,github,https://github.com/epiral/bb-browser,6197,2026-09-14T03:16:31Z,0,6197,HEAD
34,jacob-bd/gemini-notebook-mcp-cli,github,https://github.com/jacob-bd/gemini-notebook-mcp-cli,6077,2026-09-14T06:55:34Z,0,6077,HEAD
35,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5964,2026-09-14T09:30:41Z,0,5964,HEAD
36,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5893,2026-09-14T07:50:30Z,0,5893,HEAD
37,Q00/ouroboros,github,https://github.com/Q00/ouroboros,5835,2026-09-14T10:55:09Z,0,5835,HEAD
38,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,5679,2026-09-14T09:45:25Z,0,5679,HEAD
39,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,5161,2026-09-14T10:20:10Z,0,5161,HEAD
40,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,5001,2026-09-14T10:25:32Z,0,5001,HEAD
41,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,4931,2026-09-14T10:27:59Z,0,4931,HEAD
42,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4889,2026-09-13T03:01:38Z,0,4889,HEAD
43,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,4839,2026-09-14T11:23:20Z,0,4839,HEAD
44,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4720,2026-09-14T11:22:32Z,0,4720,HEAD
45,u14app/deep-research,github,https://github.com/u14app/deep-research,4682,2026-09-14T06:23:21Z,0,4682,HEAD
46,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4632,2026-09-13T15:13:11Z,0,4632,HEAD
47,prest/prest,github,https://github.com/prest/prest,4617,2026-09-10T18:09:24Z,0,4617,HEAD
48,callstack/agent-device,github,https://github.com/callstack/agent-device,4571,2026-09-14T11:22:13Z,0,4571,HEAD
49,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,4518,2026-09-14T11:21:03Z,0,4518,HEAD
50,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4409,2026-09-13T22:19:54Z,0,4409,HEAD
