rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
33,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4604,2026-06-22T10:06:28Z,0,4604,HEAD
34,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,4561,2026-06-22T11:18:51Z,0,4561,HEAD
35,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4450,2026-06-22T08:48:15Z,0,4450,HEAD
36,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,4325,2026-06-22T11:20:05Z,0,4325,HEAD
37,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4240,2026-06-22T10:15:36Z,0,4240,HEAD
38,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4177,2026-06-22T11:29:12Z,0,4177,HEAD
39,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,3953,2026-06-22T04:39:47Z,0,3953,HEAD
40,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,3949,2026-06-22T09:02:04Z,0,3949,HEAD
41,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3883,2026-06-22T03:21:22Z,0,3883,HEAD
42,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,3792,2026-06-22T10:06:26Z,0,3792,HEAD
43,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3787,2026-06-22T11:21:07Z,0,3787,HEAD
44,opensumi/core,github,https://github.com/opensumi/core,3635,2026-06-21T12:39:29Z,0,3635,HEAD
45,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,3564,2026-06-22T11:19:22Z,0,3564,HEAD
46,laravel/boost,github,https://github.com/laravel/boost,3514,2026-06-22T11:23:22Z,0,3514,HEAD
47,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,3419,2026-06-22T11:13:37Z,0,3419,HEAD
48,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3382,2026-06-22T10:12:30Z,0,3382,HEAD
49,Manavarya09/design-extract,github,https://github.com/Manavarya09/design-extract,3326,2026-06-22T10:35:28Z,0,3326,HEAD
50,punkpeye/fastmcp,github,https://github.com/punkpeye/fastmcp,3203,2026-06-20T15:15:44Z,0,3203,HEAD
