rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
1,microsoft/playwright-mcp,github,https://github.com/microsoft/playwright-mcp,30331,2026-04-06T07:20:15Z,0,30331,HEAD
2,github/github-mcp-server,github,https://github.com/github/github-mcp-server,28578,2026-04-06T07:08:11Z,0,28578,HEAD
3,PrefectHQ/fastmcp,github,https://github.com/PrefectHQ/fastmcp,24328,2026-04-06T07:14:25Z,0,24328,HEAD
4,activepieces/activepieces,github,https://github.com/activepieces/activepieces,21583,2026-04-06T07:12:12Z,0,21583,HEAD
5,GLips/Figma-Context-MCP,github,https://github.com/GLips/Figma-Context-MCP,14161,2026-04-06T06:21:58Z,0,14161,HEAD
6,googleapis/genai-toolbox,github,https://github.com/googleapis/genai-toolbox,13907,2026-04-06T05:34:20Z,0,13907,HEAD
7,BeehiveInnovations/pal-mcp-server,github,https://github.com/BeehiveInnovations/pal-mcp-server,11375,2026-04-06T03:14:12Z,0,11375,HEAD
8,hangwin/mcp-chrome,github,https://github.com/hangwin/mcp-chrome,11098,2026-04-06T07:17:28Z,0,11098,HEAD
9,awslabs/mcp,github,https://github.com/awslabs/mcp,8694,2026-04-06T07:12:33Z,0,8694,HEAD
10,LaurieWired/GhidraMCP,github,https://github.com/LaurieWired/GhidraMCP,8158,2026-04-06T06:46:16Z,0,8158,HEAD
11,webiny/webiny-js,github,https://github.com/webiny/webiny-js,7955,2026-04-06T01:05:11Z,0,7955,HEAD
12,idosal/git-mcp,github,https://github.com/idosal/git-mcp,7887,2026-04-06T07:08:17Z,0,7887,HEAD
13,0x4m4/hexstrike-ai,github,https://github.com/0x4m4/hexstrike-ai,7886,2026-04-06T06:27:57Z,0,7886,HEAD
14,kreuzberg-dev/kreuzberg,github,https://github.com/kreuzberg-dev/kreuzberg,7383,2026-04-06T07:21:40Z,0,7383,HEAD
15,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,6236,2026-04-06T06:43:13Z,0,6236,HEAD
16,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,5954,2026-04-06T06:37:46Z,0,5954,HEAD
17,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,5856,2026-04-06T05:23:49Z,0,5856,HEAD
18,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,5490,2026-04-06T03:09:56Z,0,5490,HEAD
19,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,5045,2026-04-06T07:05:54Z,0,5045,HEAD
20,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,5016,2026-04-06T06:10:17Z,0,5016,HEAD
21,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,4821,2026-04-06T05:22:02Z,0,4821,HEAD
22,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4749,2026-04-05T22:04:00Z,0,4749,HEAD
23,21st-dev/magic-mcp,github,https://github.com/21st-dev/magic-mcp,4644,2026-04-06T07:12:00Z,0,4644,HEAD
24,u14app/deep-research,github,https://github.com/u14app/deep-research,4554,2026-04-06T07:14:05Z,0,4554,HEAD
25,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4175,2026-04-06T02:56:36Z,0,4175,HEAD
26,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4161,2026-04-06T06:55:53Z,0,4161,HEAD
27,epiral/bb-browser,github,https://github.com/epiral/bb-browser,4131,2026-04-06T07:04:05Z,0,4131,HEAD
28,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4092,2026-04-06T04:22:33Z,0,4092,HEAD
29,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,3922,2026-04-05T22:04:02Z,0,3922,HEAD
30,leerob/directories,github,https://github.com/leerob/directories,3916,2026-04-05T04:14:56Z,0,3916,HEAD
31,Minidoracat/mcp-feedback-enhanced,github,https://github.com/Minidoracat/mcp-feedback-enhanced,3707,2026-04-05T13:36:56Z,0,3707,HEAD
32,haris-musa/excel-mcp-server,github,https://github.com/haris-musa/excel-mcp-server,3641,2026-04-06T04:20:10Z,0,3641,HEAD
33,opensumi/core,github,https://github.com/opensumi/core,3618,2026-04-06T04:20:45Z,0,3618,HEAD
34,cloudflare/mcp-server-cloudflare,github,https://github.com/cloudflare/mcp-server-cloudflare,3587,2026-04-06T02:48:29Z,0,3587,HEAD
35,laravel/boost,github,https://github.com/laravel/boost,3383,2026-04-04T19:40:08Z,0,3383,HEAD
36,browserbase/mcp-server-browserbase,github,https://github.com/browserbase/mcp-server-browserbase,3226,2026-04-05T13:05:02Z,0,3226,HEAD
37,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,3219,2026-04-06T07:05:22Z,0,3219,HEAD
38,steipete/Peekaboo,github,https://github.com/steipete/Peekaboo,3075,2026-04-06T07:07:15Z,0,3075,HEAD
39,punkpeye/fastmcp,github,https://github.com/punkpeye/fastmcp,3030,2026-04-05T21:52:20Z,0,3030,HEAD
40,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,2876,2026-04-06T06:52:10Z,0,2876,HEAD
41,CodeGraphContext/CodeGraphContext,github,https://github.com/CodeGraphContext/CodeGraphContext,2765,2026-04-06T07:19:19Z,0,2765,HEAD
42,Jpisnice/shadcn-ui-mcp-server,github,https://github.com/Jpisnice/shadcn-ui-mcp-server,2745,2026-04-05T23:03:08Z,0,2745,HEAD
43,grafana/mcp-grafana,github,https://github.com/grafana/mcp-grafana,2718,2026-04-05T18:01:20Z,0,2718,HEAD
44,bytebase/dbhub,github,https://github.com/bytebase/dbhub,2502,2026-04-06T07:07:36Z,0,2502,HEAD
45,blazickjp/arxiv-mcp-server,github,https://github.com/blazickjp/arxiv-mcp-server,2481,2026-04-06T04:20:09Z,0,2481,HEAD
46,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,2296,2026-04-05T21:36:14Z,0,2296,HEAD
47,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,2280,2026-04-06T07:12:43Z,0,2280,HEAD
48,brightdata/brightdata-mcp,github,https://github.com/brightdata/brightdata-mcp,2268,2026-04-06T03:34:30Z,0,2268,HEAD
49,jamubc/gemini-mcp-tool,github,https://github.com/jamubc/gemini-mcp-tool,2133,2026-04-04T22:49:14Z,0,2133,HEAD
50,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,2089,2026-04-06T06:59:41Z,0,2089,HEAD
