rank,target_id,source_type,repo_url,stars,last_commit_utc,adoption_signal,rank_score,snapshot_ref
1,headroomlabs-ai/headroom,github,https://github.com/headroomlabs-ai/headroom,68160,2026-08-31T12:22:03Z,0,68160,HEAD
2,DeusData/codebase-memory-mcp,github,https://github.com/DeusData/codebase-memory-mcp,41424,2026-08-31T12:23:19Z,0,41424,HEAD
3,microsoft/playwright-mcp,github,https://github.com/microsoft/playwright-mcp,36652,2026-08-31T12:23:44Z,0,36652,HEAD
4,github/github-mcp-server,github,https://github.com/github/github-mcp-server,32621,2026-08-31T11:11:42Z,0,32621,HEAD
5,PrefectHQ/fastmcp,github,https://github.com/PrefectHQ/fastmcp,27451,2026-08-31T11:40:18Z,0,27451,HEAD
6,activepieces/activepieces,github,https://github.com/activepieces/activepieces,24144,2026-08-31T12:21:11Z,0,24144,HEAD
7,t8y2/dbx,github,https://github.com/t8y2/dbx,17564,2026-08-31T12:11:13Z,0,17564,HEAD
8,googleapis/mcp-toolbox,github,https://github.com/googleapis/mcp-toolbox,16281,2026-08-31T07:02:41Z,0,16281,HEAD
9,MODSetter/SurfSense,github,https://github.com/MODSetter/SurfSense,16040,2026-08-31T11:20:35Z,0,16040,HEAD
10,GLips/Figma-Context-MCP,github,https://github.com/GLips/Figma-Context-MCP,15742,2026-08-31T08:48:02Z,0,15742,HEAD
11,hangwin/mcp-chrome,github,https://github.com/hangwin/mcp-chrome,12363,2026-08-31T05:34:25Z,0,12363,HEAD
12,BeehiveInnovations/pal-mcp-server,github,https://github.com/BeehiveInnovations/pal-mcp-server,11730,2026-08-31T07:44:36Z,0,11730,HEAD
13,0x4m4/hexstrike-ai,github,https://github.com/0x4m4/hexstrike-ai,11463,2026-08-31T12:27:38Z,0,11463,HEAD
14,LaurieWired/GhidraMCP,github,https://github.com/LaurieWired/GhidraMCP,9895,2026-08-31T12:22:26Z,0,9895,HEAD
15,awslabs/mcp,github,https://github.com/awslabs/mcp,9646,2026-08-31T04:51:14Z,0,9646,HEAD
16,wonderwhy-er/DesktopCommanderMCP,github,https://github.com/wonderwhy-er/DesktopCommanderMCP,9451,2026-08-31T10:13:27Z,0,9451,HEAD
17,xberg-io/xberg,github,https://github.com/xberg-io/xberg,9238,2026-08-31T11:56:29Z,0,9238,HEAD
18,idosal/git-mcp,github,https://github.com/idosal/git-mcp,8364,2026-08-31T11:46:19Z,0,8364,HEAD
19,google-labs-code/stitch-skills,github,https://github.com/google-labs-code/stitch-skills,8224,2026-08-31T09:08:51Z,0,8224,HEAD
20,webiny/webiny-js,github,https://github.com/webiny/webiny-js,8031,2026-08-30T09:51:49Z,0,8031,HEAD
21,firecrawl/firecrawl-mcp-server,github,https://github.com/firecrawl/firecrawl-mcp-server,7357,2026-08-31T12:16:11Z,0,7357,HEAD
22,BrowserMCP/mcp,github,https://github.com/BrowserMCP/mcp,7032,2026-08-31T04:29:36Z,0,7032,HEAD
23,CursorTouch/Windows-MCP,github,https://github.com/CursorTouch/Windows-MCP,6858,2026-08-31T07:42:31Z,0,6858,HEAD
24,getsentry/XcodeBuildMCP,github,https://github.com/getsentry/XcodeBuildMCP,6314,2026-08-31T11:38:33Z,0,6314,HEAD
25,Gentleman-Programming/engram,github,https://github.com/Gentleman-Programming/engram,6242,2026-08-31T11:00:25Z,0,6242,HEAD
26,lharries/whatsapp-mcp,github,https://github.com/lharries/whatsapp-mcp,6216,2026-08-31T10:01:06Z,0,6216,HEAD
27,epiral/bb-browser,github,https://github.com/epiral/bb-browser,6158,2026-08-31T05:19:46Z,0,6158,HEAD
28,kucherenko/jscpd,github,https://github.com/kucherenko/jscpd,6082,2026-08-31T10:55:27Z,0,6082,HEAD
29,jacob-bd/gemini-notebook-mcp-cli,github,https://github.com/jacob-bd/gemini-notebook-mcp-cli,5982,2026-08-31T02:53:25Z,0,5982,HEAD
30,FlorianBruniaux/claude-code-ultimate-guide,github,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5858,2026-08-31T11:23:36Z,0,5858,HEAD
31,sooperset/mcp-atlassian,github,https://github.com/sooperset/mcp-atlassian,5815,2026-08-31T09:03:16Z,0,5815,HEAD
32,Q00/ouroboros,github,https://github.com/Q00/ouroboros,5736,2026-08-31T12:02:51Z,0,5736,HEAD
33,apify/apify-mcp-server,github,https://github.com/apify/apify-mcp-server,5476,2026-08-31T12:24:01Z,0,5476,HEAD
34,Coding-Solo/godot-mcp,github,https://github.com/Coding-Solo/godot-mcp,5441,2026-08-31T11:21:35Z,0,5441,HEAD
35,openclaw/Peekaboo,github,https://github.com/openclaw/Peekaboo,5088,2026-08-31T10:05:32Z,0,5088,HEAD
36,exa-labs/exa-mcp-server,github,https://github.com/exa-labs/exa-mcp-server,4947,2026-08-31T11:03:53Z,0,4947,HEAD
37,aipotheosis-labs/aci,github,https://github.com/aipotheosis-labs/aci,4887,2026-08-30T09:54:55Z,0,4887,HEAD
38,u14app/deep-research,github,https://github.com/u14app/deep-research,4683,2026-08-31T11:51:34Z,0,4683,HEAD
39,agentgateway/agentgateway,github,https://github.com/agentgateway/agentgateway,4653,2026-08-31T08:36:01Z,0,4653,HEAD
40,makenotion/notion-mcp-server,github,https://github.com/makenotion/notion-mcp-server,4617,2026-08-31T08:42:14Z,0,4617,HEAD
41,prest/prest,github,https://github.com/prest/prest,4612,2026-08-30T11:28:22Z,0,4612,HEAD
42,homeassistant-ai/ha-mcp,github,https://github.com/homeassistant-ai/ha-mcp,4578,2026-08-31T12:25:34Z,0,4578,HEAD
43,TabularisDB/tabularis,github,https://github.com/TabularisDB/tabularis,4575,2026-08-31T12:23:40Z,0,4575,HEAD
44,MarkusPfundstein/mcp-obsidian,github,https://github.com/MarkusPfundstein/mcp-obsidian,4357,2026-08-31T11:53:16Z,0,4357,HEAD
45,antvis/mcp-server-chart,github,https://github.com/antvis/mcp-server-chart,4346,2026-08-30T19:02:51Z,0,4346,HEAD
46,atilaahmettaner/tradingview-mcp,github,https://github.com/atilaahmettaner/tradingview-mcp,4308,2026-08-31T09:57:49Z,0,4308,HEAD
47,callstack/agent-device,github,https://github.com/callstack/agent-device,4295,2026-08-31T11:45:00Z,0,4295,HEAD
48,Pimzino/spec-workflow-mcp,github,https://github.com/Pimzino/spec-workflow-mcp,4291,2026-08-30T09:56:18Z,0,4291,HEAD
